run_id,machine_id,run_log_file,algo,seed,env_name,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,time_to_convergence,steps_to_convergence
filippomorini_macOS_ppo_0403f81c3f,filippomorini_macOS,experiments\results\filippomorini_macOS\filippomorini_macOS_ppo_0403f81c3f\run_logs\run_log.csv,ppo,NA,3DBall,macOS,10,10,0.0,16384.0,17.6,1233.96,21.28,1515.48,0.0003,linear,32,348160,False,99,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1120.653,100.0,0.0,1115.124,2920000
filippomorini_macOS_ppo_0d1cff1019,filippomorini_macOS,experiments\results\filippomorini_macOS\filippomorini_macOS_ppo_0d1cff1019\run_logs\run_log.csv,ppo,NA,3DBall,macOS,10,10,0.0,16384.0,19.1,1060.75,22.28,1301.09,0.0003,linear,32,258496,False,108,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2262.819,100.0,0.0,1801.147,1890000
HP_Windows_ppo_0403f81c3f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_0403f81c3f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.76,938.72,42.94,1351.55,0.0003,linear,32,348160,False,99,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3662.398,100.0,0.0,3527.474,2500000
HP_Windows_ppo_0b22a120b0,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_0b22a120b0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.18,943.62,50.1,1174.77,0.0003,linear,32,269280,False,94,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2064.155,100.0,0.0,NA,NA
HP_Windows_ppo_0d1cff1019,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_0d1cff1019\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,15.46,834.8,38.88,1153.72,0.0003,linear,32,258496,False,108,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,6158.174,100.0,0.0,6130.843,2030000
HP_Windows_ppo_0d9562ddff,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_0d9562ddff\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,20.84,679.74,38.88,706.86,0.0003,linear,32,48768,False,104,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,407.047,100.0,0.0,402.142,420000
HP_Windows_ppo_16cebf55fb,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_16cebf55fb\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,14.74,898.24,43.73,1293.03,0.0003,linear,32,322752,False,116,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,5103.279,93.063,18.355,NA,NA
HP_Windows_ppo_176249ac47,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_176249ac47\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,NA,NA,NA,NA,0.0003,linear,32,348576,False,120,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,0.0,NA,NA,NA,NA
HP_Windows_ppo_18a39762c9,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_18a39762c9\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,NA,NA,NA,NA,0.0003,linear,32,401280,False,90,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,0.0,NA,NA,NA,NA
HP_Windows_ppo_1986f239cb,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_1986f239cb\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,NA,NA,NA,NA,0.0003,linear,32,216064,False,78,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,0.0,NA,NA,NA,NA
HP_Windows_ppo_1991e1400e,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_1991e1400e\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,17.08,832.67,36.79,952.84,0.0003,linear,32,160640,False,68,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1796.881,100.0,0.0,1783.643,1160000
HP_Windows_ppo_740996d592,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_740996d592\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,17.95,918.52,47.08,1384.59,0.0003,linear,32,362016,False,118,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,65719.13,100.0,0.0,13540.753,2560000
imoiz_Windows_ppo_0403f81c3f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0403f81c3f\run_logs\run_log.csv,NA,NA,NA,Windows,14,20,2.6,32392.73,14.6,1178.66,41.54,1433.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10960.867,100.0,0.0,2824.635,2460000
imoiz_Windows_ppo_0b22a120b0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0b22a120b0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.11,822.44,24.36,1210.59,0.0003,linear,32,269280,False,94,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,5396.535,100.0,0.0,5386.431,2050000
imoiz_Windows_ppo_0d1cff1019,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0d1cff1019\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.09,1089.44,35.45,1252.5,0.0003,linear,32,258496,False,108,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11284.135,100.0,0.0,2015.014,1750000
imoiz_Windows_ppo_0d9562ddff,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0d9562ddff\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,11.78,510.42,35.5,768.38,0.0003,linear,32,48768,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,43568.366,100.0,0.0,1548.722,630000
imoiz_Windows_ppo_16cebf55fb,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_16cebf55fb\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.51,1148.78,39.37,1370.99,0.0003,linear,32,322752,False,116,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11561.218,100.0,0.0,2434.757,2060000
imoiz_Windows_ppo_176249ac47,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_176249ac47\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.77,1025.83,40.11,1390.77,0.0003,linear,32,348576,False,120,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2608.32,100.0,0.0,2579.427,2750000
imoiz_Windows_ppo_1991e1400e,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_1991e1400e\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.37,966.86,41.25,1061.65,0.0003,linear,32,160640,False,68,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10633.253,100.0,0.0,1149.808,1010000
imoiz_Windows_ppo_1d3f2874bc,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_1d3f2874bc\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.23,1096.77,43.69,1428.29,0.0003,linear,32,349280,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,16763.125,100.0,0.0,2624.244,2460000
imoiz_Windows_ppo_22626d677e,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_22626d677e\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,16.5,773.49,45.26,1055.53,0.0003,linear,32,190848,False,68,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11004.662,100.0,0.0,3466.989,1290000
imoiz_Windows_ppo_37d526c3f7,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_37d526c3f7\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.23,970.08,40.81,1063.04,0.0003,linear,32,158432,False,104,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11879.125,100.0,0.0,1403.855,1130000
imoiz_Windows_ppo_37eebd28d7,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_37eebd28d7\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.2,867.75,33.7,1583.45,0.0003,linear,32,436928,False,87,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,8475.117,100.0,0.0,7396.853,3150000
imoiz_Windows_ppo_403bc7e326,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_403bc7e326\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.62,1202.32,32.92,1496.43,0.0003,linear,32,385152,False,93,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11470.798,100.0,0.0,3364.149,2730000
imoiz_Windows_ppo_439cfbd485,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_439cfbd485\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,16.5,751.77,44.42,1099.01,0.0003,linear,32,213120,False,67,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10917.769,100.0,0.0,2601.425,1430000
imoiz_Windows_ppo_5a0de9297f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5a0de9297f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.8,731.36,45.77,1089.62,0.0003,linear,32,207456,False,99,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,22982.973,100.0,0.0,3039.526,1490000
imoiz_Windows_ppo_5db4be9b51,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5db4be9b51\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,14.45,1145.88,31.51,1557.88,0.0003,linear,32,429728,False,118,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3508.932,100.0,0.0,3235.932,2740000
imoiz_Windows_ppo_5ddcfd3198,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5ddcfd3198\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.7,928.53,36.04,1075.57,0.0003,linear,32,197600,False,126,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2228.867,100.0,0.0,2213.857,1620000
imoiz_Windows_ppo_62765f5fee,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_62765f5fee\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.28,657.82,48.73,933.02,0.0003,linear,32,129248,False,105,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,17596.865,100.0,0.0,2489.601,1200000
imoiz_Windows_ppo_6333f9cc62,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_6333f9cc62\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.58,1175.76,38.1,1437.47,0.0003,linear,32,356768,False,90,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,12452.297,100.0,0.0,2980.76,2430000
imoiz_Windows_ppo_6423f3b781,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_6423f3b781\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.04,649.63,45.86,956.71,0.0003,linear,32,142976,False,79,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,30608.625,100.0,0.0,1174.645,1080000
imoiz_Windows_ppo_726cf3321d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_726cf3321d\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.69,1036.88,36.29,1173.4,0.0003,linear,32,226368,False,93,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11330.138,100.0,0.0,1812.399,1580000
imoiz_Windows_ppo_740996d592,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_740996d592\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,15.34,906.54,45.14,1420.19,0.0003,linear,32,362016,False,118,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,17422.424,100.0,0.0,5157.75,2300000
imoiz_Windows_ppo_760975c643,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_760975c643\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.41,830.28,44.39,855.42,0.0003,linear,32,71584,False,115,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10206.445,100.0,0.0,509.19,590000
imoiz_Windows_ppo_782b344927,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_782b344927\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,16.46,974.71,40.54,1069.32,0.0003,linear,32,163008,False,113,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9826.151,100.0,0.0,1312.485,1050000
imoiz_Windows_ppo_8a6dfe3dfd,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_8a6dfe3dfd\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.24,1131.17,27.2,1512.83,0.0003,linear,32,404288,False,119,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3316.433,100.0,0.0,3182.703,2510000
imoiz_Windows_ppo_9633fa3131,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_9633fa3131\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.33,1169.14,43.7,1401.36,0.0003,linear,32,337248,False,76,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9446.249,100.0,0.0,2401.214,2410000
imoiz_Windows_ppo_9637852ed8,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_9637852ed8\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,13.66,714.21,35.52,850.29,0.0003,linear,32,91936,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2332.693,100.0,0.0,1631.228,680000
imoiz_Windows_ppo_99d7185f07,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_99d7185f07\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.54,1091.49,45.85,1265.23,0.0003,linear,32,269088,False,89,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10768.66,100.0,0.0,2579.394,2300000
imoiz_Windows_ppo_99ef5d8dc6,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_99ef5d8dc6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.67,840.81,50.36,871.4,0.0003,linear,32,78432,False,94,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9525.714,100.0,0.0,682.904,660000
imoiz_Windows_ppo_a09b882944,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a09b882944\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,17.02,912.31,46.34,984.77,0.0003,linear,32,107712,False,67,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10302.899,100.0,0.0,1586.5910000000001,860000
imoiz_Windows_ppo_a2234bf6df,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a2234bf6df\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.79,691.31,34.87,840.35,0.0003,linear,32,68704,False,81,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,13752.651,100.0,0.0,675.62,580000
imoiz_Windows_ppo_a4c961261f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a4c961261f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,16.35,1057.01,43.68,1230.09,0.0003,linear,32,247648,False,83,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9192.402,100.0,0.0,2037.234,1770000
imoiz_Windows_ppo_a56c9da61f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a56c9da61f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.13,764.86,39.65,1176.89,0.0003,linear,32,254368,False,89,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2352.094,100.0,0.0,2111.379,1560000
imoiz_Windows_ppo_b473b3e2cd,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_b473b3e2cd\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.93,1058.24,36.51,1334.55,0.0003,linear,32,321952,False,112,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2597.18,100.0,0.0,2584.452,2300000
imoiz_Windows_ppo_b9d093cbaa,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_b9d093cbaa\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,13.5,982.26,47.73,1589.44,0.0003,linear,32,443776,False,88,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,25766.869,100.0,0.0,7245.375,2930000
imoiz_Windows_ppo_bfebc64047,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_bfebc64047\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.54,718.08,35.79,1020.28,0.0003,linear,32,176576,False,115,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,18841.251,100.0,0.0,2524.79,1270000
imoiz_Windows_ppo_c0adb9884c,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c0adb9884c\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,11.95,887.88,33.67,1555.1,0.0003,linear,32,420608,False,119,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,29001.06,100.0,0.0,9766.74,2710000
imoiz_Windows_ppo_c13e974d00,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c13e974d00\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.8,1056.53,38.37,1209.73,0.0003,linear,32,241664,False,95,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,12100.549,100.0,0.0,1879.438,1480000
imoiz_Windows_ppo_c1fbe19ff0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c1fbe19ff0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.42,750.78,35.79,1162.8,0.0003,linear,32,240288,False,93,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,26778.9,100.0,0.0,6566.468,1720000
imoiz_Windows_ppo_d081ab8e20,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d081ab8e20\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.74,1154.78,35.57,1364.61,0.0003,linear,32,321056,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,13792.287,100.0,0.0,3205.73,2270000
imoiz_Windows_ppo_d1b2f4ff99,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d1b2f4ff99\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.72,1172.11,34.55,1416.95,0.0003,linear,32,341024,False,88,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11300.889,100.0,0.0,2569.69,2270000
imoiz_Windows_ppo_d4e9a4177a,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d4e9a4177a\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.93,1136.45,32.95,1529.5,0.0003,linear,32,412256,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3023.471,100.0,0.0,3011.921,2530000
imoiz_Windows_ppo_d7fe253857,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d7fe253857\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,14.67,729.81,36.53,1067.16,0.0003,linear,32,202432,False,121,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,16242.467,100.0,0.0,4508.177000000001,1660000
imoiz_Windows_ppo_e6b1d201c6,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_e6b1d201c6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.49,888.83,42.96,946.79,0.0003,linear,32,98400,False,74,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9804.936,100.0,0.0,841.581,820000
imoiz_Windows_ppo_ec235ec93f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_ec235ec93f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.23,1201.37,45.27,1516.04,0.0003,linear,32,399488,False,113,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10079.616,100.0,0.0,3391.358,3250000
imoiz_Windows_ppo_ef1b4b838d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_ef1b4b838d\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,10.29,699.52,21.23,714.32,0.0003,linear,32,34848,False,127,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1428.414,100.0,0.0,990.4209999999999,370000
imoiz_Windows_ppo_f04855adee,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f04855adee\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.91,1086.68,32.95,1373.39,0.0003,linear,32,337312,False,107,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3141.354,100.0,0.0,3099.647,2760000
imoiz_Windows_ppo_f2464c0b15,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f2464c0b15\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.96,1159.59,40.13,1410.27,0.0003,linear,32,345536,False,70,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11611.939,100.0,0.0,2754.779,2340000
imoiz_Windows_ppo_f29757cc4f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f29757cc4f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.03,792.48,30.54,849.9,0.0003,linear,32,90976,False,67,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,875.348,100.0,0.0,859.051,680000
imoiz_Windows_ppo_f46d566303,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f46d566303\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.84,1144.17,36.93,1386.88,0.0003,linear,32,331840,False,95,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11862.445,100.0,0.0,2664.556,2250000
imoiz_Windows_ppo_f921b9d887,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f921b9d887\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.16,955.53,40.09,1046.08,0.0003,linear,32,157792,False,87,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10686.981,100.0,0.0,1634.209,1470000
imoiz_Windows_ppo_fe4742368f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_fe4742368f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.38,906.25,32.2,1107.66,0.0003,linear,32,213632,False,71,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1793.496,100.0,0.0,1736.991,1490000
